title,album,artist,id,url
Sweet Memories - Black V Neck Remix,Sweet Memories (Black V Neck Remix),"CID, Kaskade, Black V Neck",6y4FudCyAptLpts8MbFu0Y,https://open.spotify.com/track/6y4FudCyAptLpts8MbFu0Y
Thr33 6ix 5ive,Thr33 6ix 5ive,HoneyLuv,5Q4MxA344M8VyFieIC4YTk,https://open.spotify.com/track/5Q4MxA344M8VyFieIC4YTk
Where's My Phone? (feat. Sailor Jane) - Marco Faraone Remix,Where's My Phone? (feat. Sailor Jane) [Marco Faraone Remix],"R.E.A.D, Marco Faraone, Sailor Jane",4k54T3cmIZ4BAY8zNmSxRq,https://open.spotify.com/track/4k54T3cmIZ4BAY8zNmSxRq
In My Bones (feat. Jaxxon),In My Bones (feat. Jaxxon),"Guz, Jaxxon",1bhbPMV1VGOLK05yfzMQ8r,https://open.spotify.com/track/1bhbPMV1VGOLK05yfzMQ8r
Beautiful - James Hype Remix,Beautiful (James Hype Remix),"Claptone, lau.ra, James Hype",53Vaa3bArj0iBOyCb9Ta4Z,https://open.spotify.com/track/53Vaa3bArj0iBOyCb9Ta4Z
Can You Feel It,Can You Feel It,Jaded,5FCzMiHrGRayOu12J65Syp,https://open.spotify.com/track/5FCzMiHrGRayOu12J65Syp
Deep State,Deep State,Dark Heart,5T1fza9F8TTuB1pGqDGziH,https://open.spotify.com/track/5T1fza9F8TTuB1pGqDGziH
Housemusic,Housemusic,"NightFunk, Jess Kidd",6bBSlQDNFusI4R7yMdSBfB,https://open.spotify.com/track/6bBSlQDNFusI4R7yMdSBfB
Once Again,Once Again,"KREAM, Jake Tarry",1Xxa1bDLOyCK5ck8gu8hpg,https://open.spotify.com/track/1Xxa1bDLOyCK5ck8gu8hpg
Radar,Radar,Lekota,1djoRrseUF5KsdgOQeArmO,https://open.spotify.com/track/1djoRrseUF5KsdgOQeArmO
Better Days - GUZ Remix,Better Days (GUZ Remix),"House Of Virus, Jimi Polo, Guz, GUZ (NL)",6fXFHBFcfwUIjzGDb7ttgK,https://open.spotify.com/track/6fXFHBFcfwUIjzGDb7ttgK
Boots 'N' Cats,Boots 'N' Cats,"Bolier, NBLM, MVRT",3fDE4ufBMRpVBIxulH7KoM,https://open.spotify.com/track/3fDE4ufBMRpVBIxulH7KoM
Come On Over,Come On Over,"Black V Neck, Chico Rose",6FHnogzevxPEy3DkZS7Qt8,https://open.spotify.com/track/6FHnogzevxPEy3DkZS7Qt8
Di Da Di,Di Da Di,James Hurr,6gXGso6sUgXkDTYb13zlz0,https://open.spotify.com/track/6gXGso6sUgXkDTYb13zlz0
Essa Mina,Essa Mina,Disfreq,1D7rwwv3n4ChKvS3CyMiGL,https://open.spotify.com/track/1D7rwwv3n4ChKvS3CyMiGL
Ghost - Cloverdale Remix,Ghost - Cloverdale Remix,"Dr. Fresch, Nostalgix, Cloverdale",4sd13Wkerj62pdgkMHBBUd,https://open.spotify.com/track/4sd13Wkerj62pdgkMHBBUd
Heavyweight,Heavyweight EP,Endor,6DgKCYTAQno5ITP7WvE6XW,https://open.spotify.com/track/6DgKCYTAQno5ITP7WvE6XW
I Don't Think U Do,I Don't Think U Do,"SNBRN, FREAK ON",2cyNqXxLcSV7EtEkIivrlz,https://open.spotify.com/track/2cyNqXxLcSV7EtEkIivrlz
Las Morenas,Las Morenas,"David Tort, Markem, Allan Nunez, Felipe Espitia",1DADRCZI1S4DJJ9QxvK9gG,https://open.spotify.com/track/1DADRCZI1S4DJJ9QxvK9gG
Let's Freak,Let's Freak,"LOVRA, Kevin McKay",5DbvVp3W55HN5igEic72Xs,https://open.spotify.com/track/5DbvVp3W55HN5igEic72Xs
Push It,Push It,"FAULHABER, Lukas Vane",1WSqdinidUBLI5Eh5gQ5xD,https://open.spotify.com/track/1WSqdinidUBLI5Eh5gQ5xD
Ready For The Blues,Ready For The Blues,Dennis Cruz,6BTaeh7bxG1O2Jk2mQCqXJ,https://open.spotify.com/track/6BTaeh7bxG1O2Jk2mQCqXJ
Showing Off,Showing Off,"Matt Sassari, Cosoco",6UxQOvVfE9xfWdYotjw5xX,https://open.spotify.com/track/6UxQOvVfE9xfWdYotjw5xX
Vale,Vale,"Marco Carpentieri, Tim Aroa, Devan",155IiTveewoEfE7ISxjM8Y,https://open.spotify.com/track/155IiTveewoEfE7ISxjM8Y
Burn This House,Burn This House,"J. Worra, Little Boots",5HYOVRe3chMbHoFnGxdxWC,https://open.spotify.com/track/5HYOVRe3chMbHoFnGxdxWC
